user,text,place,created_at
Katherine Dines ?? ????,@StuntmanStu @MAJIC100Ottawa @AngiePoirier @janelsteeper B - if my kids leave them any other way... I rearrange them to B ??,"Ottawa, Ontario",Wed Mar 27 11:28:54 +0000 2019
Jennifer Goldie,@missfish I bought cauliflower on Sunday because ?oh wow!! It?s only $2.99!? Which is nuts,"Ottawa, Ontario",Wed Mar 27 11:29:12 +0000 2019
"Mike P. ""Ontario Dad"" Moffatt ????????",How will @fordnation increase the OAP from $321 million to $600M? My best guess here: it'll likely be through progr? https://t.co/HiSTOFAFKq,"Ottawa, Ontario",Wed Mar 27 11:29:13 +0000 2019
"Kurt Bednarcyk, CFSC","Hanging ?? 
Balancing ?? 
Throwing/catching ??
??
Humans have always been pretty good at these things, in addition t? https://t.co/OONwbasFOC","New York, USA",Wed Mar 27 11:29:14 +0000 2019
Anthony Turchetti,@KrockCodyMack @krockjosh @Hannaford in Utica area sell bread bowls and they actually are pretty decent.,"New York, USA",Wed Mar 27 11:29:33 +0000 2019
Total Traffic NYC,"Incident cleared in #AreaOfStatenIslandCrossingsOuterbridgeSi on The Outerbridge Crossing SB at Mid-Span, stop an... https://t.co/cLJ9IKsg5n","New York, USA",Wed Mar 27 11:29:34 +0000 2019
St. Mark High School,Good luck to all of our students writing the literacy test today. Try to relax and do your best! #ocsb,"Ottawa, Ontario",Wed Mar 27 11:29:43 +0000 2019
.,wolverine top tier imo,"New York, USA",Wed Mar 27 11:30:07 +0000 2019
SICKMADE ????,@Steffykb Ah ?a y?est KFC est en Belgique mtn ?,"Gatineau, Qu?bec",Wed Mar 27 11:30:37 +0000 2019
Seraphim Mary+,"""Unto thee, O God, do we give thanks, unto thee do we give thanks: for that thy name is near thy wondrous works dec? https://t.co/U2RCirLQtF","Ottawa, Ontario",Wed Mar 27 11:31:10 +0000 2019
SICKMADE ????,@Steffykb Ptdrrrrrrrrr rooooooh mais quel bail votre pays veut pas ?voluer,"Gatineau, Qu?bec",Wed Mar 27 11:31:50 +0000 2019
511 New York,Construction on #US219 Both directions from START ROUTE US 219; Pennsylvania State Line to Town of Carrollton;...https://t.co/2WMH75rdPX,"New York, USA",Wed Mar 27 11:31:52 +0000 2019
self depreciating omar,I find it hilarious how the zionist media shares these cute little anecdotes to humanize Palestinians only when the? https://t.co/Hd5ix9TZ0j,"Ottawa, Ontario",Wed Mar 27 11:31:53 +0000 2019
511 New York,Construction on #NY262 EB at Fisher Rd https://t.co/CrxCr7XP3M,"New York, USA",Wed Mar 27 11:31:54 +0000 2019
511NYMidHudson,Construction on #I90BerkshireConnector WB from After Exit B1 - Hudson - Rensselaer (US9 - I-90W) to After Exit B1...https://t.co/cn4R6BBJv5,"New York, USA",Wed Mar 27 11:31:54 +0000 2019
511NY - WNY,Construction on #US219 Both directions from START ROUTE US 219; Pennsylvania State Line to Town of Carrollton;...https://t.co/y1Mfg3I7LK,"New York, USA",Wed Mar 27 11:31:54 +0000 2019
511NY - WNY,Construction on #NY262 EB at Fisher Rd https://t.co/EBbPm7izvo,"New York, USA",Wed Mar 27 11:31:54 +0000 2019
511 New York,Construction on #I86 WB from Town of North Harmony; Town of Ellery Line; Ramp to START ROUTE I-86; Pennsylvania...https://t.co/jAc5DpluCh,"New York, USA",Wed Mar 27 11:31:55 +0000 2019
511 New York,Construction on #I90BerkshireConnector WB from After Exit B1 - Hudson - Rensselaer (US9 - I-90W) to After Exit B1...https://t.co/6BOhc44nXl,"New York, USA",Wed Mar 27 11:31:55 +0000 2019
511NY - WNY,Construction on #I86 WB from Town of North Harmony; Town of Ellery Line; Ramp to START ROUTE I-86; Pennsylvania...https://t.co/Np9TpSD8rW,"New York, USA",Wed Mar 27 11:31:55 +0000 2019
M/Body,"Isn?t it time you joined the party?!

.
.

Spring AutoPay Special!!
All new AutoPay clients will get their first mo? https://t.co/Ftg3VEuN0L","New York, USA",Wed Mar 27 11:32:05 +0000 2019
Mikhail Iossel,"Indeed, surprisingly enough, I'm still alive...
https://t.co/IbDPdd7zL8",Canada,Wed Mar 27 11:32:12 +0000 2019
Willie_Wonka????????,"I need some blessings, prayers anything ??????","New York, USA",Wed Mar 27 11:32:13 +0000 2019
Masood M,@SumsamBuhkari @Xadeejournalist Hehehe Baygunah kan heheh,"Ottawa, Ontario",Wed Mar 27 11:32:16 +0000 2019
Alfredo Rivera jr,"Versace eye wear @ Rochester, New York https://t.co/gN1WzZ0DKP","New York, USA",Wed Mar 27 11:32:21 +0000 2019
Seraphim Mary+,"""Unto thee, O God, do we give thanks, unto thee do we give thanks: for that thy name is near thy wondrous works dec? https://t.co/L7w9JEdAor","Ottawa, Ontario",Wed Mar 27 11:32:23 +0000 2019
Gino Legal Migrant,@jperky1956 Hey @RepAdamSchiff if you thought abusing your power to unconstitutionally impeach a sitting @POTUS jus? https://t.co/TknblUwVrD,"New York, USA",Wed Mar 27 11:32:44 +0000 2019
SICKMADE ????,@Steffykb Mdrrrr c?est pas trop t?t on est en 2019 la,"Gatineau, Qu?bec",Wed Mar 27 11:33:03 +0000 2019
Gustavius Renwick,"swamp?y
swampy; comparative adjective: swampier; superlative adjective: swampiest
characteristic of or resembling a? https://t.co/dDwXfjn4xE","New York, USA",Wed Mar 27 11:33:22 +0000 2019
Laura Peck,"@JobySaad @TheNormanLear How spectacular to meet @TheNormanLear , he?s an Icon.","Ottawa, Ontario",Wed Mar 27 11:33:23 +0000 2019
511 New York,Construction on #I86 EB at Town of Angelica; Town of Amity Line https://t.co/mp3bm4b086,"New York, USA",Wed Mar 27 11:33:35 +0000 2019
511NY - Binghamton,Construction on #I86 EB at Town of Angelica; Town of Amity Line https://t.co/QrZi4519EZ,"New York, USA",Wed Mar 27 11:33:40 +0000 2019
Chantal Biro-Schad,Save the date!  jessicabedardshoes @howardjeweller  @chantalschad @ Schad Boutique https://t.co/UEoojm7bNQ,"Ottawa, Ontario",Wed Mar 27 11:33:50 +0000 2019
Gregg Bloomfield,@B52Malmet Those tax breaks for her friends weren't going to pay for themselves you know.....,"New York, USA",Wed Mar 27 11:34:15 +0000 2019
Anna winters,@BarackObama Your a JOKE. Shut up and go away! God Bless the Day MR TRUMP BECAME PRESIDENT.,"New York, USA",Wed Mar 27 11:34:18 +0000 2019
Masood M,@asmashirazi Baby train march sindh main hooraha hai ?Nakam hukumat oor corruption kay khilaf ?as perKhursheed Shah? https://t.co/DgtJ8R3HW9,"Ottawa, Ontario",Wed Mar 27 11:34:39 +0000 2019
Roberta Kramchynsky,A great read on the tangled web of CBD regulation in the US following the 2018 Farm Bill. Big challenges ahead for? https://t.co/q33qxfF4Ua,"Ottawa, Ontario",Wed Mar 27 11:34:40 +0000 2019
SICKMADE ????,Comparer Cardi B a Nicki faut vraiment ne pas du tout aimer nicki pour faire une comparaison aussi irrespectueuse...,"Gatineau, Qu?bec",Wed Mar 27 11:34:47 +0000 2019
TTN Rochester,Accident in #Rochester on Emerson St Both EB/WB at Merlin St #traffic https://t.co/0wsFrm9588,"New York, USA",Wed Mar 27 11:35:06 +0000 2019
david r.,@EnzosReviews I agree. Esp well done without CGI. Brilliantly directed by Friedkin also.,"New York, USA",Wed Mar 27 11:35:12 +0000 2019
SICKMADE ????,@Steffykb C?est ou c?est dans le centre de Bruxelles non ?,"Gatineau, Qu?bec",Wed Mar 27 11:35:22 +0000 2019
Ayoub Sleem,"@SALAMELZAATARI @MTVLebanonNews @pierrerabbat 
??? ???? ???? ?? ??? ????? ???????? ???? ????? ???? ?? ????? ????? ?? https://t.co/BIOOwTlZVS","New York, USA",Wed Mar 27 11:35:36 +0000 2019
Karen Albeck,"@MarkLiebenow2 A lovely piece. Sometimes I think it may have been easier years ago, when death happened more often? https://t.co/hIibOvFJug","New York, USA",Wed Mar 27 11:36:09 +0000 2019
velomarc,@SMenardJDQ on mange trop en prison ??,Canada,Wed Mar 27 11:36:11 +0000 2019
Kenyon Dates,"@jograham @th1nkdifferent I?ve been primarily using Notability, at this point","New York, USA",Wed Mar 27 11:36:21 +0000 2019
The Calm Scribe,"Welcome to the  #LitQuiz. The last question?s response is, ?Subtlety is better than force.? Have a great day!? https://t.co/KIRcfBVNBg","Ottawa, Ontario",Wed Mar 27 11:36:24 +0000 2019
Gino Legal Migrant,@jsolomonReports Video of Soros when Hillary lost https://t.co/av0wP8mC3m,"New York, USA",Wed Mar 27 11:36:37 +0000 2019
JayMackenzie,2 of the 4 things I applied for in regards to interpreting said no. Hoping the other 2 say yes....,"New York, USA",Wed Mar 27 11:36:53 +0000 2019
Jonathan Rogers,@RealJamesWoods How?s the acting career?  You can throw stones but you can?t take them...   #ResignTrump,"New York, USA",Wed Mar 27 11:36:54 +0000 2019
david r.,@CocoSensualsusy perfect butt,"New York, USA",Wed Mar 27 11:36:56 +0000 2019
Damiano's Eatery Inc,"Buffalo chicken bread bowl salad 
(Spring mix, tomato, chicken, topped with medium wings sauce and 2 sides of blue? https://t.co/zbFO9Q4otD","New York, USA",Wed Mar 27 11:37:02 +0000 2019
SICKMADE ????,@Steffykb Mdrrrr ils ont bien ?tudi? leur sujet ?a va ?tre blindax,"Gatineau, Qu?bec",Wed Mar 27 11:37:03 +0000 2019
Andee Pittman (she),"UGHHHHHHHGGG ????
https://t.co/jbYH5hIog6","Ottawa, Ontario",Wed Mar 27 11:37:09 +0000 2019
Malori ??,why can?t i do anything without thinking about who else it?s gonna affect? or what they will think?,"New York, USA",Wed Mar 27 11:37:10 +0000 2019
Hobbyistgirl crashing Adepticon,@ministomp I don?t care! You said I get one of anything I want. I wanna see how long it takes for me to get kicked? https://t.co/Kp1G2Dh1Sd,"New York, USA",Wed Mar 27 11:37:13 +0000 2019
Kathryn Sterling,"One of these came in a box yesterday. I spent about 30 mins last night putting it together, and this morning was ou? https://t.co/WGsefl4iLp","New York, USA",Wed Mar 27 11:37:16 +0000 2019
Masood M,@AamiraZartash @beenakhalid Mainay bhi twiiter on ki to kafi khabrain oorkhowab yad aai lakin zaroori mahee unhain? https://t.co/652OfQFF6V,"Ottawa, Ontario",Wed Mar 27 11:37:22 +0000 2019
eejjrr,"A Black, Gay, Democratic Judge.  Hmmm, I wonder why he sealed and dismissed Jussie?s case? #JussieSmollet? https://t.co/y3dO0iKlO1","New York, USA",Wed Mar 27 11:37:23 +0000 2019
511NY - Long Island,Updated: Construction on #LoopParkway Both directions at Long Creek Bridge https://t.co/DjtVQqcV8y,"New York, USA",Wed Mar 27 11:37:27 +0000 2019
511 New York,Updated: Construction on #LoopParkway Both directions at Long Creek Bridge https://t.co/hMyiNKr3wv,"New York, USA",Wed Mar 27 11:37:28 +0000 2019
Hobbyistgirl crashing Adepticon,@HallOfLegends @ministomp https://t.co/CSawKllr8D,"New York, USA",Wed Mar 27 11:37:46 +0000 2019
Anna winters,@TomiLahren Tomi it is a sad state of affairs to have to worry about the Deranged Left and their daily deluge of an? https://t.co/eKuVzSyJ4H,"New York, USA",Wed Mar 27 11:37:50 +0000 2019
Masood M,@AseefaBZ @BBhuttoZardari Baby train march sindh main hooraha hai ?Nakam hukumat oor corruption kay khilaf ?as perK? https://t.co/r71X3G01dW,"Ottawa, Ontario",Wed Mar 27 11:38:17 +0000 2019
Jrusty,"You get a sketch with every mailed out purchase. My humble attempt at Walt Disney! Lol. Link in the bio! @ Ottawa,? https://t.co/0iY7q1TJmO","Ottawa, Ontario",Wed Mar 27 11:38:39 +0000 2019
Phillip Blancher,"@TSNSteve Sabres fan here... If you want to talk about a goal that should have been video reviewed, please look no? https://t.co/AP15FWXaAQ","South Dundas, Ontario",Wed Mar 27 11:39:08 +0000 2019
Z.,@harrietikpeaa I?m blocking you ??,"Ottawa, Ontario",Wed Mar 27 11:39:30 +0000 2019
Spinoza's rose,"@CarlyPildis @IlhanMN emerged as the new moral leader in the Democratic party, who sent antisemitism to the end of? https://t.co/u5DasqnOOX",Canada,Wed Mar 27 11:39:32 +0000 2019
Hobbyistgirl crashing Adepticon,"@ministomp @AnthonyMagro Ah so dry and bland, just how the British like it.","New York, USA",Wed Mar 27 11:39:52 +0000 2019
Rob Ottawa,"@McNerp Lol ""Ottawa Housewife"" is a spinoff of #AmericanHousewife except the mom is unpopular because she doesn't d? https://t.co/H0dLefA1jJ","Ottawa, Ontario",Wed Mar 27 11:40:03 +0000 2019
Sagar Vora,"@thevirdas Dude, you seriously change your nationality if nothing makes you proud.","Ottawa, Ontario",Wed Mar 27 11:40:14 +0000 2019
511 New York,Incident on #VerrazanonarrowsBridge EB at Belt Parkway https://t.co/bofgnf0oLb,"New York, USA",Wed Mar 27 11:40:20 +0000 2019
jf,@sweetonarts Ah! Tu veux dire le public?!? Probablement les m?mes qui vont voir Gorillaz en show ??,"Chelsea, Qu?bec",Wed Mar 27 11:40:21 +0000 2019
Rob Ottawa,@JennKnott78 I think it's back already this morning.  Guess I gotta go to work ??,"Ottawa, Ontario",Wed Mar 27 11:40:51 +0000 2019
Red Sox Observer,"@ylichterman Amtrak is Darwinian, non-Quiet Car Acela is Kafka.","New York, USA",Wed Mar 27 11:40:52 +0000 2019
Matt Gower,To the tune of ?No Sleep Till Brooklyn?: One Sleep Till Baseball!,"Ottawa, Ontario",Wed Mar 27 11:40:53 +0000 2019
Hobbyistgirl crashing Adepticon,@SomeGuyWithaDog @AnthonyMagro @ministomp A penguin biscuit sounds gross... though I?ve never had penguin meat before...,"New York, USA",Wed Mar 27 11:41:10 +0000 2019
Donna Ladd,Thread. P.S. Horrendous people are running this country.,"New York, USA",Wed Mar 27 11:41:13 +0000 2019
Architects DCA,@Joe_Ottawa @VisionZeroCA @BrentToderian @g_meslin @alexbozikovic @OttawaMarkets @MathieuFleury @cmckenney @JLeiper? https://t.co/pOMejwNDSN,"Ottawa, Ontario",Wed Mar 27 11:41:33 +0000 2019
Ky Rugga,Need a clear mind ??,"New York, USA",Wed Mar 27 11:41:34 +0000 2019
???flashcrewhuz????#PurpleDay??,@MarieT1834 @KyannaJ92 @WestAllenHugs @megananomous @TamaraGaskey @Curly_Fleur @vlamagirl @ChebieD @thepeppygleek? https://t.co/V4bIRuC7OL,"Ontario, Canada",Wed Mar 27 11:41:48 +0000 2019
david r.,"Good Volunteer Wednesday My Friends; Please try to use some of your valuable time to help feed, clothe, shelter or? https://t.co/XT32KWcUTu","New York, USA",Wed Mar 27 11:42:07 +0000 2019
Hobbyistgirl crashing Adepticon,"@ministomp I?m gonna show up demanding my leg and be like ? yes, I believe Ministomp said we all get one snack of o? https://t.co/3JbwlWOtzR","New York, USA",Wed Mar 27 11:42:13 +0000 2019
Gregg Bloomfield,@MSNBC I trust the man who has seen the intel.......and my own eyes.,"New York, USA",Wed Mar 27 11:42:19 +0000 2019
511 New York,Cleared: Incident on #BronxwhitestoneBridge SB,"New York, USA",Wed Mar 27 11:42:24 +0000 2019
Donna Hazel,"@AliceEvansGruff Oh, we can. They just don't want to. And its sickening.","New York, USA",Wed Mar 27 11:42:33 +0000 2019
.,"its between wolverine , spiderman , carnage , and nightcrawler","New York, USA",Wed Mar 27 11:42:38 +0000 2019
.,"if we speaking DC tho , definitely that nigga bruce wayne.","New York, USA",Wed Mar 27 11:43:15 +0000 2019
Chad Orzel,That thing where I'm faffing about on Twitter to avoid the other thing where I have to read all the words I wrote y? https://t.co/fNL8Qahz1h,"New York, USA",Wed Mar 27 11:43:21 +0000 2019
Thomas Rodano,Can?t just soak the matches in gasoline and don?t expect to get burned.,"New York, USA",Wed Mar 27 11:43:25 +0000 2019
Rob Ottawa,@wyattfYT Better get in line now!,"Ottawa, Ontario",Wed Mar 27 11:43:26 +0000 2019
511 New York,Incident on #NY415 Both directions at CR 333 https://t.co/89eE7ni9BT,"New York, USA",Wed Mar 27 11:43:27 +0000 2019
511 New York,Construction on #KingstonrhinecliffBridge Both directions from Ulster County Side to Dutchess County Side https://t.co/CD9s49ED0b,"New York, USA",Wed Mar 27 11:43:27 +0000 2019
511NYMidHudson,Construction on #KingstonrhinecliffBridge Both directions from Ulster County Side to Dutchess County Side https://t.co/znfyc1oYE4,"New York, USA",Wed Mar 27 11:43:33 +0000 2019
511NY - Binghamton,Incident on #NY415 Both directions at CR 333 https://t.co/fHgvsKpJe5,"New York, USA",Wed Mar 27 11:43:33 +0000 2019
Red Sox Observer,@ylichterman It was a rental.,"New York, USA",Wed Mar 27 11:43:48 +0000 2019
MedicBot????PAX East,@Linarel3 I promise to send as many as Twitter will allow.,"New York, USA",Wed Mar 27 11:44:12 +0000 2019
511 New York,Construction on #I390 NB at Town of Cohocton; Town of Wayland Line https://t.co/GdLA35rkfX,"New York, USA",Wed Mar 27 11:44:21 +0000 2019
511NY - Binghamton,Construction on #I390 NB at Town of Cohocton; Town of Wayland Line https://t.co/mlGS5cyph9,"New York, USA",Wed Mar 27 11:44:22 +0000 2019
Rah,Once I ain?t feeling something I?m off that.,"New York, USA",Wed Mar 27 11:44:48 +0000 2019
WX Ottawa,Wed 07:00: Air Quality Health Index: 3.3. History: https://t.co/8H061SY3eH https://t.co/dcfeo78tqm,"Ottawa, Ontario",Wed Mar 27 11:44:53 +0000 2019
PHOTOgriff,"FYI you can text with your Apple Watch in the shower!
.
Posting for a friend","Ottawa, Ontario",Wed Mar 27 11:44:58 +0000 2019
CLAUDIA,"Right around the corner from my apartment, smells like a campfire in my neighborhood this morning","New York, USA",Wed Mar 27 11:45:00 +0000 2019
Prophet Jeybro,@chris_obafemi Pele.,"Ottawa, Ontario",Wed Mar 27 11:45:05 +0000 2019
#GenieBouchardLover?,@Jackkrobins0n8 Happy birthday!!,"Gatineau, Qu?bec",Wed Mar 27 11:45:31 +0000 2019
Sissy For Fun,@CderPria Your very feminine like me ??,"New York, USA",Wed Mar 27 11:45:35 +0000 2019
Sam,"@DelmarOwl @walsh27_ I don?t think you can give the guy a break, when he cost 35 million and just falls on the grou? https://t.co/OKpg5udyD1","New York, USA",Wed Mar 27 11:45:42 +0000 2019
.,niggas make fun of batman bc he aint got super powers. dont matter... my son get mixxy with them hands.,"New York, USA",Wed Mar 27 11:45:49 +0000 2019
Shaughn McArthur,@AmazonAllie73 @carecanada @simranjksingh Exactly. The humanitarian system needs to evolve to recognize and uphold? https://t.co/DPnYeP2y6w,"La P?che, Qu?bec",Wed Mar 27 11:45:52 +0000 2019
christina,@jennahnorberg Thank you ??,"New York, USA",Wed Mar 27 11:45:54 +0000 2019
Chantal Larivi?re,"@classemmef J?adore le titre du module. Mon animal pr?f?r? est le castor. En 3e ann?e, j?avais fait une recherche e? https://t.co/Jg5D8RrmOn","Gatineau, Qu?bec",Wed Mar 27 11:46:01 +0000 2019
Sauny World ???????( Resa),Asia * I'm Always Thinking Of My Baby I Cannot Wait To See Her Like Seriously,"New York, USA",Wed Mar 27 11:46:05 +0000 2019
SICKMADE ????,????????????,"Gatineau, Qu?bec",Wed Mar 27 11:46:10 +0000 2019
???flashcrewhuz????#PurpleDay??,"Good morning Everyone, hope you all have an amazing day today!!! ????????

#TheFlash #IrisWestAllen #barryallen? https://t.co/ef2WAha1nN","Ontario, Canada",Wed Mar 27 11:46:40 +0000 2019
topcelebsjackets,#HappyBirthday #NathanFillion from all Your #Fans. We Wish you #Great #Life in #Future. Here is the Exclusive? https://t.co/ToJKZqkPAN,"New York, USA",Wed Mar 27 11:46:50 +0000 2019
Jeffrey Pearlman,@judybattista The Patriots will never make the Superbowl with this rule.,"New York, USA",Wed Mar 27 11:46:52 +0000 2019
SICKMADE ????,@_c2me Mdrrr pas du tout on veux que vous soyez ce qui vous rend heureuse,"Gatineau, Qu?bec",Wed Mar 27 11:46:53 +0000 2019
Martha McLean,"Why yes. I will start my day with a positive message for equality and gender empowerment. 
I?ll also give a ???? to o? https://t.co/6Ws2yt2g21","Ottawa, Ontario",Wed Mar 27 11:46:56 +0000 2019
phil,We do not ... NOT ... have a Secretary Of Defense !,"New York, USA",Wed Mar 27 11:47:03 +0000 2019
huckleberry57,I am guessing a few #TrumpSupporters have pre-existing conditions. News flash: Trump is dismissing you as unimporta? https://t.co/jxWrT0zovL,"New York, USA",Wed Mar 27 11:47:06 +0000 2019
